# r                      g(r)
7.924999999999998712e-01 0.000000000000000000e+00
7.974999999999998757e-01 0.000000000000000000e+00
8.024999999999997691e-01 0.000000000000000000e+00
8.074999999999997735e-01 0.000000000000000000e+00
8.124999999999997780e-01 0.000000000000000000e+00
8.174999999999997824e-01 0.000000000000000000e+00
8.224999999999997868e-01 0.000000000000000000e+00
8.274999999999997913e-01 0.000000000000000000e+00
8.324999999999997957e-01 0.000000000000000000e+00
8.374999999999998002e-01 0.000000000000000000e+00
8.424999999999998046e-01 0.000000000000000000e+00
8.474999999999998090e-01 0.000000000000000000e+00
8.524999999999998135e-01 0.000000000000000000e+00
8.574999999999998179e-01 0.000000000000000000e+00
8.624999999999998224e-01 0.000000000000000000e+00
8.674999999999998268e-01 0.000000000000000000e+00
8.724999999999998312e-01 0.000000000000000000e+00
8.774999999999998357e-01 0.000000000000000000e+00
8.824999999999998401e-01 0.000000000000000000e+00
8.874999999999998446e-01 0.000000000000000000e+00
8.924999999999998490e-01 0.000000000000000000e+00
8.974999999999998535e-01 0.000000000000000000e+00
9.024999999999998579e-01 0.000000000000000000e+00
9.074999999999998623e-01 0.000000000000000000e+00
9.124999999999997558e-01 0.000000000000000000e+00
9.174999999999997602e-01 0.000000000000000000e+00
9.224999999999997646e-01 0.000000000000000000e+00
9.274999999999997691e-01 0.000000000000000000e+00
9.324999999999997735e-01 0.000000000000000000e+00
9.374999999999997780e-01 0.000000000000000000e+00
9.424999999999997824e-01 0.000000000000000000e+00
9.474999999999997868e-01 0.000000000000000000e+00
9.524999999999997913e-01 0.000000000000000000e+00
9.574999999999997957e-01 0.000000000000000000e+00
9.624999999999998002e-01 0.000000000000000000e+00
9.674999999999998046e-01 0.000000000000000000e+00
9.724999999999998090e-01 0.000000000000000000e+00
9.774999999999998135e-01 0.000000000000000000e+00
9.824999999999998179e-01 0.000000000000000000e+00
9.874999999999998224e-01 0.000000000000000000e+00
9.924999999999998268e-01 0.000000000000000000e+00
9.974999999999998312e-01 0.000000000000000000e+00
1.002499999999999947e+00 0.000000000000000000e+00
1.007499999999999840e+00 0.000000000000000000e+00
1.012499999999999734e+00 0.000000000000000000e+00
1.017499999999999849e+00 0.000000000000000000e+00
1.022499999999999742e+00 0.000000000000000000e+00
1.027499999999999858e+00 0.000000000000000000e+00
1.032499999999999751e+00 0.000000000000000000e+00
1.037499999999999867e+00 0.000000000000000000e+00
1.042499999999999760e+00 0.000000000000000000e+00
1.047499999999999876e+00 0.000000000000000000e+00
1.052499999999999769e+00 0.000000000000000000e+00
1.057499999999999885e+00 0.000000000000000000e+00
1.062499999999999778e+00 0.000000000000000000e+00
1.067499999999999893e+00 0.000000000000000000e+00
1.072499999999999787e+00 0.000000000000000000e+00
1.077499999999999680e+00 0.000000000000000000e+00
1.082499999999999796e+00 0.000000000000000000e+00
1.087499999999999689e+00 0.000000000000000000e+00
1.092499999999999805e+00 0.000000000000000000e+00
1.097499999999999698e+00 0.000000000000000000e+00
1.102499999999999813e+00 0.000000000000000000e+00
1.107499999999999707e+00 0.000000000000000000e+00
1.112499999999999822e+00 0.000000000000000000e+00
1.117499999999999716e+00 0.000000000000000000e+00
1.122499999999999831e+00 0.000000000000000000e+00
1.127499999999999725e+00 0.000000000000000000e+00
1.132499999999999840e+00 0.000000000000000000e+00
1.137499999999999734e+00 0.000000000000000000e+00
1.142499999999999849e+00 0.000000000000000000e+00
1.147499999999999742e+00 0.000000000000000000e+00
1.152499999999999858e+00 0.000000000000000000e+00
1.157499999999999751e+00 0.000000000000000000e+00
1.162499999999999867e+00 0.000000000000000000e+00
1.167499999999999760e+00 0.000000000000000000e+00
1.172499999999999876e+00 0.000000000000000000e+00
1.177499999999999769e+00 0.000000000000000000e+00
1.182499999999999662e+00 0.000000000000000000e+00
1.187499999999999778e+00 0.000000000000000000e+00
1.192499999999999671e+00 0.000000000000000000e+00
1.197499999999999787e+00 0.000000000000000000e+00
1.202499999999999680e+00 0.000000000000000000e+00
1.207499999999999796e+00 0.000000000000000000e+00
1.212499999999999689e+00 0.000000000000000000e+00
1.217499999999999805e+00 0.000000000000000000e+00
1.222499999999999698e+00 0.000000000000000000e+00
1.227499999999999813e+00 0.000000000000000000e+00
1.232499999999999707e+00 0.000000000000000000e+00
1.237499999999999822e+00 0.000000000000000000e+00
1.242499999999999716e+00 0.000000000000000000e+00
1.247499999999999831e+00 0.000000000000000000e+00
1.252499999999999725e+00 0.000000000000000000e+00
1.257499999999999840e+00 0.000000000000000000e+00
1.262499999999999734e+00 0.000000000000000000e+00
1.267499999999999849e+00 0.000000000000000000e+00
1.272499999999999742e+00 0.000000000000000000e+00
1.277499999999999858e+00 0.000000000000000000e+00
1.282499999999999751e+00 0.000000000000000000e+00
1.287499999999999645e+00 0.000000000000000000e+00
1.292499999999999760e+00 0.000000000000000000e+00
1.297499999999999654e+00 0.000000000000000000e+00
1.302499999999999769e+00 0.000000000000000000e+00
1.307499999999999662e+00 0.000000000000000000e+00
1.312499999999999778e+00 0.000000000000000000e+00
1.317499999999999671e+00 0.000000000000000000e+00
1.322499999999999787e+00 0.000000000000000000e+00
1.327499999999999680e+00 0.000000000000000000e+00
1.332499999999999796e+00 0.000000000000000000e+00
1.337499999999999689e+00 0.000000000000000000e+00
1.342499999999999805e+00 0.000000000000000000e+00
1.347499999999999698e+00 0.000000000000000000e+00
1.352499999999999813e+00 0.000000000000000000e+00
1.357499999999999707e+00 0.000000000000000000e+00
1.362499999999999822e+00 0.000000000000000000e+00
1.367499999999999716e+00 0.000000000000000000e+00
1.372499999999999831e+00 0.000000000000000000e+00
1.377499999999999725e+00 0.000000000000000000e+00
1.382499999999999840e+00 0.000000000000000000e+00
1.387499999999999734e+00 0.000000000000000000e+00
1.392499999999999627e+00 0.000000000000000000e+00
1.397499999999999742e+00 0.000000000000000000e+00
1.402499999999999636e+00 0.000000000000000000e+00
1.407499999999999751e+00 0.000000000000000000e+00
1.412499999999999645e+00 0.000000000000000000e+00
1.417499999999999760e+00 0.000000000000000000e+00
1.422499999999999654e+00 0.000000000000000000e+00
1.427499999999999769e+00 0.000000000000000000e+00
1.432499999999999662e+00 0.000000000000000000e+00
1.437499999999999778e+00 0.000000000000000000e+00
1.442499999999999671e+00 0.000000000000000000e+00
1.447499999999999787e+00 0.000000000000000000e+00
1.452499999999999680e+00 0.000000000000000000e+00
1.457499999999999796e+00 0.000000000000000000e+00
1.462499999999999689e+00 0.000000000000000000e+00
1.467499999999999805e+00 0.000000000000000000e+00
1.472499999999999698e+00 0.000000000000000000e+00
1.477499999999999813e+00 0.000000000000000000e+00
1.482499999999999707e+00 0.000000000000000000e+00
1.487499999999999822e+00 0.000000000000000000e+00
1.492499999999999716e+00 0.000000000000000000e+00
1.497499999999999609e+00 0.000000000000000000e+00
1.502499999999999725e+00 0.000000000000000000e+00
1.507499999999999618e+00 0.000000000000000000e+00
1.512499999999999734e+00 0.000000000000000000e+00
1.517499999999999627e+00 0.000000000000000000e+00
1.522499999999999742e+00 0.000000000000000000e+00
1.527499999999999636e+00 0.000000000000000000e+00
1.532499999999999751e+00 0.000000000000000000e+00
1.537499999999999645e+00 0.000000000000000000e+00
1.542499999999999760e+00 0.000000000000000000e+00
1.547499999999999654e+00 0.000000000000000000e+00
1.552499999999999769e+00 0.000000000000000000e+00
1.557499999999999662e+00 0.000000000000000000e+00
1.562499999999999778e+00 0.000000000000000000e+00
1.567499999999999671e+00 0.000000000000000000e+00
1.572499999999999787e+00 0.000000000000000000e+00
1.577499999999999680e+00 0.000000000000000000e+00
1.582499999999999796e+00 0.000000000000000000e+00
1.587499999999999689e+00 0.000000000000000000e+00
1.592499999999999805e+00 0.000000000000000000e+00
1.597499999999999698e+00 0.000000000000000000e+00
1.602499999999999591e+00 0.000000000000000000e+00
1.607499999999999707e+00 0.000000000000000000e+00
1.612499999999999600e+00 0.000000000000000000e+00
1.617499999999999716e+00 0.000000000000000000e+00
1.622499999999999609e+00 0.000000000000000000e+00
1.627499999999999725e+00 0.000000000000000000e+00
1.632499999999999618e+00 0.000000000000000000e+00
1.637499999999999734e+00 0.000000000000000000e+00
1.642499999999999627e+00 0.000000000000000000e+00
1.647499999999999742e+00 0.000000000000000000e+00
1.652499999999999636e+00 0.000000000000000000e+00
1.657499999999999751e+00 0.000000000000000000e+00
1.662499999999999645e+00 0.000000000000000000e+00
1.667499999999999760e+00 0.000000000000000000e+00
1.672499999999999654e+00 0.000000000000000000e+00
1.677499999999999769e+00 0.000000000000000000e+00
1.682499999999999662e+00 0.000000000000000000e+00
1.687499999999999778e+00 0.000000000000000000e+00
1.692499999999999671e+00 0.000000000000000000e+00
1.697499999999999787e+00 0.000000000000000000e+00
1.702499999999999680e+00 0.000000000000000000e+00
1.707499999999999796e+00 0.000000000000000000e+00
1.712499999999999689e+00 0.000000000000000000e+00
1.717499999999999583e+00 0.000000000000000000e+00
1.722499999999999698e+00 0.000000000000000000e+00
1.727499999999999591e+00 0.000000000000000000e+00
1.732499999999999707e+00 0.000000000000000000e+00
1.737499999999999600e+00 0.000000000000000000e+00
1.742499999999999716e+00 0.000000000000000000e+00
1.747499999999999609e+00 0.000000000000000000e+00
1.752499999999999725e+00 0.000000000000000000e+00
1.757499999999999618e+00 0.000000000000000000e+00
1.762499999999999734e+00 0.000000000000000000e+00
1.767499999999999627e+00 0.000000000000000000e+00
1.772499999999999742e+00 0.000000000000000000e+00
1.777499999999999636e+00 0.000000000000000000e+00
1.782499999999999751e+00 0.000000000000000000e+00
1.787499999999999645e+00 0.000000000000000000e+00
1.792499999999999760e+00 0.000000000000000000e+00
1.797499999999999654e+00 0.000000000000000000e+00
1.802499999999999769e+00 0.000000000000000000e+00
1.807499999999999662e+00 0.000000000000000000e+00
1.812499999999999778e+00 0.000000000000000000e+00
1.817499999999999671e+00 0.000000000000000000e+00
1.822499999999999565e+00 0.000000000000000000e+00
1.827499999999999680e+00 0.000000000000000000e+00
1.832499999999999574e+00 0.000000000000000000e+00
1.837499999999999689e+00 0.000000000000000000e+00
1.842499999999999583e+00 0.000000000000000000e+00
1.847499999999999698e+00 0.000000000000000000e+00
1.852499999999999591e+00 0.000000000000000000e+00
1.857499999999999707e+00 0.000000000000000000e+00
1.862499999999999600e+00 0.000000000000000000e+00
1.867499999999999716e+00 0.000000000000000000e+00
1.872499999999999609e+00 0.000000000000000000e+00
1.877499999999999725e+00 0.000000000000000000e+00
1.882499999999999618e+00 0.000000000000000000e+00
1.887499999999999734e+00 0.000000000000000000e+00
1.892499999999999627e+00 0.000000000000000000e+00
1.897499999999999742e+00 0.000000000000000000e+00
1.902499999999999636e+00 0.000000000000000000e+00
1.907499999999999751e+00 0.000000000000000000e+00
1.912499999999999645e+00 0.000000000000000000e+00
1.917499999999999760e+00 0.000000000000000000e+00
1.922499999999999654e+00 0.000000000000000000e+00
1.927499999999999547e+00 0.000000000000000000e+00
1.932499999999999662e+00 3.775446604538365338e-317
1.937499999999999556e+00 3.917616197643355995e-307
1.942499999999999671e+00 1.874907790003453203e-297
1.947499999999999565e+00 4.254556293502465285e-288
1.952499999999999680e+00 4.701103487354465657e-279
1.957499999999999574e+00 2.594972941270592133e-270
1.962499999999999689e+00 7.334133108981850332e-262
1.967499999999999583e+00 1.086773848819490123e-253
1.972499999999999698e+00 8.637892019730255210e-246
1.977499999999999591e+00 3.764316162911651309e-238
1.982499999999999707e+00 9.186462313272688472e-231
1.987499999999999600e+00 1.281224955030248685e-223
1.992499999999999716e+00 1.041403050341990023e-216
1.997499999999999609e+00 5.027055461884799302e-210
2.002499999999999947e+00 1.467543321112360360e-203
2.007499999999999840e+00 2.636572237359915720e-197
2.012499999999999734e+00 2.964616239762355125e-191
2.017499999999999627e+00 2.120393377122921070e-185
2.022499999999999520e+00 9.798592197657328840e-180
2.027499999999999858e+00 2.969897951631153902e-174
2.032499999999999751e+00 5.990211307862080716e-169
2.037499999999999645e+00 8.153195575037113274e-164
2.042499999999999538e+00 7.589970289834027085e-159
2.047499999999999432e+00 4.895621117914328711e-154
2.052499999999999769e+00 2.215418861672563824e-149
2.057499999999999662e+00 7.118897033530114910e-145
2.062499999999999556e+00 1.643304650882779209e-140
2.067499999999999449e+00 2.755688406399825045e-136
2.072499999999999787e+00 3.393378558947629382e-132
2.077499999999999680e+00 3.100560869662756807e-128
2.082499999999999574e+00 2.123283407043931436e-124
2.087499999999999467e+00 1.100357982815782079e-120
2.092499999999999805e+00 4.355794584302482622e-117
2.097499999999999698e+00 1.328964195222512998e-113
2.102499999999999591e+00 3.152378367422217157e-110
2.107499999999999485e+00 5.862407145188790077e-107
2.112499999999999822e+00 8.616509076923347133e-104
2.117499999999999716e+00 1.008756059759189900e-100
2.122499999999999609e+00 9.477706469285555285e-98
2.127499999999999503e+00 7.198318968832988663e-95
2.132499999999999840e+00 4.450491155676656521e-92
2.137499999999999734e+00 2.255101209475215548e-89
2.142499999999999627e+00 9.426173938487277219e-87
2.147499999999999520e+00 3.270754019703247153e-84
2.152499999999999414e+00 9.478515076370287940e-82
2.157499999999999751e+00 2.307588783923471026e-79
2.162499999999999645e+00 4.746352868204568349e-77
2.167499999999999538e+00 8.293125184848609180e-75
2.172499999999999432e+00 1.237441064196130646e-72
2.177499999999999769e+00 1.584863336232653676e-70
2.182499999999999662e+00 1.750883423771576567e-68
2.187499999999999556e+00 1.676427879365568067e-66
2.192499999999999449e+00 1.397553668842226642e-64
2.197499999999999787e+00 1.018905746230477497e-62
2.202499999999999680e+00 6.524420837463017957e-61
2.207499999999999574e+00 3.684595966028109417e-59
2.212499999999999467e+00 1.842529626944955442e-57
2.217499999999999805e+00 8.190189514977762232e-56
2.222499999999999698e+00 3.248253804888335745e-54
2.227499999999999591e+00 1.153585227500548310e-52
2.232499999999999485e+00 3.681355811788308287e-51
2.237499999999999822e+00 1.059225102513835022e-49
2.242499999999999716e+00 2.756805963316573950e-48
2.247499999999999609e+00 6.510728085516834214e-47
2.252499999999999503e+00 1.399525493093217231e-45
2.257499999999999396e+00 2.746240454485162732e-44
2.262499999999999734e+00 4.933317326311750639e-43
2.267499999999999627e+00 8.135377067955732628e-42
2.272499999999999520e+00 1.234839297576893664e-40
2.277499999999999414e+00 1.729638107127846606e-39
2.282499999999999751e+00 2.241265483690356964e-38
2.287499999999999645e+00 2.693210994163361263e-37
2.292499999999999538e+00 3.008139841529743505e-36
2.297499999999999432e+00 3.130075065625474280e-35
2.302499999999999769e+00 3.040795446497155575e-34
2.307499999999999662e+00 2.763829377816657754e-33
2.312499999999999556e+00 2.355119458812515376e-32
2.317499999999999449e+00 1.885166686630319718e-31
2.322499999999999787e+00 1.420206085838274546e-30
2.327499999999999680e+00 1.008836296329590595e-29
2.332499999999999574e+00 6.769160431522111095e-29
2.337499999999999467e+00 4.297795803523577396e-28
2.342499999999999805e+00 2.586315877523620722e-27
2.347499999999999698e+00 1.477565763251803807e-26
2.352499999999999591e+00 8.026452971507716731e-26
2.357499999999999485e+00 4.152144632896827959e-25
2.362499999999999378e+00 2.048484053081913136e-24
2.367499999999999716e+00 9.652127225081232344e-24
2.372499999999999609e+00 4.349538902598350707e-23
2.377499999999999503e+00 1.877040112772909198e-22
2.382499999999999396e+00 7.767408056203493424e-22
2.387499999999999734e+00 3.085995411238762856e-21
2.392499999999999627e+00 1.178577744972625272e-20
2.397499999999999520e+00 4.331872383008300850e-20
2.402499999999999414e+00 1.534059363892301874e-19
2.407499999999999751e+00 5.240068020703594341e-19
2.412499999999999645e+00 1.728319816115018594e-18
2.417499999999999538e+00 5.510023134728957247e-18
2.422499999999999432e+00 1.699654170811506631e-17
2.427499999999999769e+00 5.077707691509818069e-17
2.432499999999999662e+00 1.470563840836823723e-16
2.437499999999999556e+00 4.132430167634935101e-16
2.442499999999999449e+00 1.127760198603838640e-15
2.447499999999999787e+00 2.991506126260727796e-15
2.452499999999999680e+00 7.719439201796716707e-15
2.457499999999999574e+00 1.939340473346391730e-14
2.462499999999999467e+00 4.747159545465404598e-14
2.467499999999999361e+00 1.133061981315304408e-13
2.472499999999999698e+00 2.638955979916416729e-13
2.477499999999999591e+00 6.001752805402915306e-13
2.482499999999999485e+00 1.333800793637790088e-12
2.487499999999999378e+00 2.898418332373800925e-12
2.492499999999999716e+00 6.162683962885064708e-12
2.497499999999999609e+00 1.282892973736440922e-11
2.502499999999999503e+00 2.616298939826121489e-11
2.507499999999999396e+00 5.230189476975293703e-11
2.512499999999999734e+00 1.025485598679214929e-10
2.517499999999999627e+00 1.973173460201685015e-10
2.522499999999999520e+00 3.727852615207870561e-10
2.527499999999999414e+00 6.918901601694842054e-10
2.532499999999999751e+00 1.262178867672964551e-09
2.537499999999999645e+00 2.264246844311863299e-09
2.542499999999999538e+00 3.996254669082214622e-09
2.547499999999999432e+00 6.942410371497768502e-09
2.552499999999999769e+00 1.187655208581914371e-08
2.557499999999999662e+00 2.001625736017270077e-08
2.562499999999999556e+00 3.324846421976218532e-08
2.567499999999999449e+00 5.445463934816510521e-08
2.572499999999999343e+00 8.797228257552597821e-08
2.577499999999999680e+00 1.402401921925056796e-07
2.582499999999999574e+00 2.206875501564928635e-07
2.587499999999999467e+00 3.429415479215137446e-07
2.592499999999999361e+00 5.264448691617615626e-07
2.597499999999999698e+00 7.985926299537253368e-07
2.602499999999999591e+00 1.197517925785146903e-06
2.607499999999999485e+00 1.775675324118248613e-06
2.612499999999999378e+00 2.604391636895929772e-06
2.617499999999999716e+00 3.779572067221666182e-06
2.622499999999999609e+00 5.428766116396078455e-06
2.627499999999999503e+00 7.719810074511078600e-06
2.632499999999999396e+00 1.087127001023769084e-05
2.637499999999999734e+00 1.516490939975710702e-05
2.642499999999999627e+00 2.096039741611709049e-05
2.647499999999999520e+00 2.871245610479917809e-05
2.652499999999999414e+00 3.899061610326973800e-05
2.657499999999999751e+00 5.250171045966667413e-05
2.662499999999999645e+00 7.011518412764560057e-05
2.667499999999999538e+00 9.289123301374306845e-05
2.672499999999999432e+00 1.221117117290955781e-04
2.677499999999999325e+00 1.593136647198681625e-04
2.682499999999999662e+00 2.063252430595648938e-04
2.687499999999999556e+00 2.653036712549561239e-04
2.692499999999999449e+00 3.387748277880348068e-04
2.697499999999999343e+00 4.296739030055009853e-04
2.702499999999999680e+00 5.413865018469169246e-04
2.707499999999999574e+00 6.777894703630435837e-04
2.712499999999999467e+00 8.432906475746915816e-04
2.717499999999999361e+00 1.042866681333340373e-03
2.722499999999999698e+00 1.282098001504956711e-03
2.727499999999999591e+00 1.567200018576370190e-03
2.732499999999999485e+00 1.905049612651498131e-03
2.737499999999999378e+00 2.303205998055753503e-03
2.742499999999999716e+00 2.769925092944607644e-03
2.747499999999999609e+00 3.314166591175659107e-03
2.752499999999999503e+00 3.945593024238279629e-03
2.757499999999999396e+00 4.674560212475122045e-03
2.762499999999999734e+00 5.512098634735521953e-03
2.767499999999999627e+00 6.469885390923689125e-03
2.772499999999999520e+00 7.560206589141131583e-03
2.777499999999999414e+00 8.795910154380106455e-03
2.782499999999999307e+00 1.019034922492993711e-02
2.787499999999999645e+00 1.175731647162424690e-02
2.792499999999999538e+00 1.351096983968225369e-02
2.797499999999999432e+00 1.546575036925686847e-02
2.802499999999999325e+00 1.763629289526768076e-02
2.807499999999999662e+00 2.003733055646341951e-02
2.812499999999999556e+00 2.268359415519689490e-02
2.817499999999999449e+00 2.558970750091153767e-02
2.822499999999999343e+00 2.877007994024448692e-02
2.827499999999999680e+00 3.223879732394103331e-02
2.832499999999999574e+00 3.600951268506052960e-02
2.837499999999999467e+00 4.009533790438261913e-02
2.842499999999999361e+00 4.450873761824582220e-02
2.847499999999999698e+00 4.926142658241769445e-02
2.852499999999999591e+00 5.436427164468082829e-02
2.857499999999999485e+00 5.982719940053233404e-02
2.862499999999999378e+00 6.565911051303856272e-02
2.867499999999999716e+00 7.186780157187440399e-02
2.872499999999999609e+00 7.845989525050529878e-02
2.877499999999999503e+00 8.544077939694721957e-02
2.882499999999999396e+00 9.281455556520398775e-02
2.887499999999999289e+00 1.005839973638322365e-01
2.892499999999999627e+00 1.087505188675785550e-01
2.897499999999999520e+00 1.173141532098622708e-01
2.902499999999999414e+00 1.262735413501007709e-01
2.907499999999999307e+00 1.356259308922453943e-01
